x,y,z
0,0,0,0,0
3004.338,5612.842,5031.319,4187.436,5170.792
3004.338,5612.842,5031.319,4187.436,5170.792
3004.338,5612.842,5031.319,4187.436,5170.792
2946.229,5440.153,5150.633,4253.378,5130.553
2946.229,5440.153,5150.633,4253.378,5130.553
2946.229,5440.153,5150.633,4253.378,5130.553
2946.229,5440.153,5150.633,4253.378,5130.553
2946.229,5440.153,5150.633,4253.378,5130.553
2946.229,5440.153,5150.633,4253.378,5130.553
2946.229,5440.153,5150.633,4253.378,5130.553
2946.229,5440.153,5150.633,4253.378,5130.553
2946.229,5440.153,5150.633,4253.378,5130.553
2946.229,5440.153,5150.633,4253.378,5130.553
2946.229,5590.96,5150.633,4236.795,4992.165
2946.229,5590.96,5150.633,4236.795,4992.165
2946.229,5590.96,5150.633,4236.795,4992.165
2946.229,5590.96,5150.633,4236.795,4992.165
2946.229,5590.96,5150.633,4236.795,4992.165
2946.229,5590.96,5150.633,4236.795,4992.165
2946.229,5590.96,5150.633,4236.795,4992.165
2946.229,5590.96,5150.633,4236.795,4992.165
2946.229,5590.96,5150.633,4236.795,4992.165
2946.229,5590.96,5150.633,4236.795,4992.165
2946.229,5590.96,5150.633,4236.795,4992.165
2946.229,5590.96,5150.633,4236.795,4992.165
2946.229,5590.96,5150.633,4236.795,4992.165
2946.229,5590.96,5150.633,4236.795,4992.165
2946.229,5525.823,5130.553,4187.436,5110.551
2946.229,5525.823,5130.553,4187.436,5110.551
2946.229,5525.823,5130.553,4187.436,5110.551
2946.229,5525.823,5130.553,4187.436,5110.551
2946.229,5525.823,5130.553,4187.436,5110.551
2946.229,5525.823,5130.553,4187.436,5110.551
2946.229,5525.823,5130.553,4187.436,5110.551
2946.229,5525.823,5130.553,4187.436,5110.551
2946.229,5525.823,5130.553,4187.436,5110.551
2946.229,5525.823,5130.553,4187.436,5110.551
2969.336,5634.81,5051.011,4203.825,5191.03
2969.336,5634.81,5051.011,4203.825,5191.03
2969.336,5634.81,5051.011,4203.825,5191.03
2969.336,5634.81,5051.011,4203.825,5191.03
2969.336,5634.81,5051.011,4203.825,5191.03
2969.336,5634.81,5051.011,4203.825,5191.03
2969.336,5634.81,5051.011,4203.825,5191.03
2992.625,5461.445,5051.011,4187.436,4972.703
2992.625,5461.445,5051.011,4187.436,4972.703
2992.625,5461.445,5051.011,4187.436,4972.703
2992.625,5461.445,5051.011,4187.436,4972.703
2992.625,5461.445,5051.011,4187.436,4972.703
2992.625,5461.445,5051.011,4187.436,4972.703
2992.625,5461.445,5051.011,4187.436,4972.703
2992.625,5461.445,5051.011,4187.436,4972.703
2992.625,5461.445,5051.011,4187.436,4972.703
2992.625,5461.445,5051.011,4187.436,4972.703
2992.625,5461.445,5051.011,4187.436,4972.703
2992.625,5461.445,5051.011,4187.436,4972.703
2992.625,5461.445,5051.011,4187.436,4972.703
3016.097,5440.153,5110.551,4236.795,5051.011
3016.097,5440.153,5110.551,4236.795,5051.011
3016.097,5440.153,5110.551,4236.795,5051.011
3016.097,5440.153,5110.551,4236.795,5051.011
3016.097,5440.153,5110.551,4236.795,5051.011
3016.097,5440.153,5110.551,4236.795,5051.011
3016.097,5440.153,5110.551,4236.795,5051.011
3016.097,5440.153,5110.551,4236.795,5051.011
3016.097,5440.153,5110.551,4236.795,5051.011
3016.097,5440.153,5110.551,4236.795,5051.011
3016.097,5440.153,5110.551,4236.795,5051.011
3016.097,5440.153,5110.551,4236.795,5051.011
3016.097,5440.153,5110.551,4236.795,5051.011
3016.097,5440.153,5110.551,4236.795,5051.011
3016.097,5440.153,5110.551,4236.795,5051.011
3016.097,5440.153,5110.551,4236.795,5051.011
3027.901,5525.823,5070.78,4203.825,5191.03
3027.901,5525.823,5070.78,4203.825,5191.03
3027.901,5525.823,5070.78,4203.825,5191.03
3027.901,5525.823,5070.78,4203.825,5191.03
3027.901,5525.823,5070.78,4203.825,5191.03
3027.901,5525.823,5070.78,4203.825,5191.03
3027.901,5525.823,5070.78,4203.825,5191.03
3027.901,5525.823,5070.78,4203.825,5191.03
3027.901,5525.823,5070.78,4203.825,5191.03
3027.901,5525.823,5070.78,4203.825,5191.03
3027.901,5525.823,5070.78,4203.825,5191.03
3027.901,5525.823,5070.78,4203.825,5191.03
3027.901,5525.823,5070.78,4203.825,5191.03
2992.625,5634.81,5070.78,4303.516,4992.165
2992.625,5634.81,5070.78,4303.516,4992.165
2992.625,5634.81,5070.78,4303.516,4992.165
2992.625,5634.81,5070.78,4303.516,4992.165
2992.625,5634.81,5070.78,4303.516,4992.165
2992.625,5634.81,5070.78,4303.516,4992.165
2992.625,5634.81,5070.78,4303.516,4992.165
2992.625,5634.81,5070.78,4303.516,4992.165
2992.625,5634.81,5070.78,4303.516,4992.165
2992.625,5634.81,5070.78,4303.516,4992.165
2992.625,5634.81,5070.78,4303.516,4992.165
2992.625,5634.81,5070.78,4303.516,4992.165
2992.625,5634.81,5070.78,4303.516,4992.165
2992.625,5634.81,5070.78,4303.516,4992.165
2992.625,5634.81,5070.78,4303.516,4992.165
2992.625,5634.81,5070.78,4303.516,4992.165
3004.338,5612.842,5110.551,4303.516,5211.348
3004.338,5612.842,5110.551,4303.516,5211.348
3004.338,5612.842,5110.551,4303.516,5211.348
3004.338,5612.842,5110.551,4303.516,5211.348
3004.338,5612.842,5110.551,4303.516,5211.348
3004.338,5612.842,5110.551,4303.516,5211.348
3004.338,5612.842,5110.551,4303.516,5211.348
3004.338,5612.842,5110.551,4303.516,5211.348
3004.338,5612.842,5110.551,4303.516,5211.348
3004.338,5612.842,5110.551,4303.516,5211.348
3004.338,5612.842,5110.551,4303.516,5211.348
3004.338,5612.842,5110.551,4303.516,5211.348
2980.958,5440.153,5031.319,4303.516,5090.627
2980.958,5440.153,5031.319,4303.516,5090.627
2980.958,5440.153,5031.319,4303.516,5090.627
2980.958,5440.153,5031.319,4303.516,5090.627
2980.958,5440.153,5031.319,4303.516,5090.627
2980.958,5440.153,5031.319,4303.516,5090.627
2980.958,5440.153,5031.319,4303.516,5090.627
2980.958,5440.153,5031.319,4303.516,5090.627
2980.958,5440.153,5031.319,4303.516,5090.627
2980.958,5440.153,5031.319,4303.516,5090.627
2980.958,5440.153,5031.319,4303.516,5090.627
2980.958,5440.153,5031.319,4303.516,5090.627
2980.958,5440.153,5031.319,4303.516,5090.627
2980.958,5440.153,5031.319,4303.516,5090.627
2980.958,5440.153,5031.319,4303.516,5090.627
2980.958,5440.153,5031.319,4303.516,5090.627
2980.958,5440.153,5031.319,4303.516,5090.627
2969.336,5482.821,5170.792,4203.825,5110.551
2969.336,5482.821,5170.792,4203.825,5110.551
2969.336,5482.821,5170.792,4203.825,5110.551
2969.336,5482.821,5170.792,4203.825,5110.551
2969.336,5482.821,5170.792,4203.825,5110.551
2969.336,5482.821,5170.792,4203.825,5110.551
2969.336,5482.821,5170.792,4203.825,5110.551
2969.336,5482.821,5170.792,4203.825,5110.551
2969.336,5482.821,5170.792,4203.825,5110.551
2969.336,5482.821,5170.792,4203.825,5110.551
2969.336,5482.821,5170.792,4203.825,5110.551
2969.336,5482.821,5170.792,4203.825,5110.551
2969.336,5482.821,5170.792,4203.825,5110.551
2969.336,5482.821,5170.792,4203.825,5110.551
3027.901,5440.153,5090.627,4220.278,5070.78
3027.901,5440.153,5090.627,4220.278,5070.78
3027.901,5440.153,5090.627,4220.278,5070.78
3027.901,5440.153,5090.627,4220.278,5070.78
3027.901,5440.153,5090.627,4220.278,5070.78
3027.901,5440.153,5090.627,4220.278,5070.78
3027.901,5440.153,5090.627,4220.278,5070.78
3027.901,5440.153,5090.627,4220.278,5070.78
3027.901,5440.153,5090.627,4220.278,5070.78
3027.901,5440.153,5090.627,4220.278,5070.78
