x,y,z
0,0,0
0,0,0
0,0,0
-0.05998948,0.135608,0.01403892
-0.05998948,0.135608,0.01403892
-0.05542097,0.1331429,0.01319698
-0.05542097,0.1331429,0.01319698
-0.05542097,0.1331429,0.01319698
-0.05542097,0.1331429,0.01319698
-0.05542097,0.1331429,0.01319698
-0.05276169,0.1307878,0.01533109
-0.05276169,0.1307878,0.01533109
-0.05276169,0.1307878,0.01533109
-0.05180786,0.1301524,0.01828776
-0.05180786,0.1301524,0.01828776
-0.0532123,0.1303149,0.0197666
-0.0532123,0.1303149,0.0197666
-0.0532123,0.1303149,0.0197666
-0.0532123,0.1303149,0.0197666
-0.05338971,0.1268812,0.02253592
-0.05338971,0.1268812,0.02253592
-0.05338971,0.1268812,0.02253592
-0.05488681,0.1271551,0.02063525
-0.05488681,0.1271551,0.02063525
-0.05488681,0.1271551,0.02063525
-0.05488681,0.1271551,0.02063525
-0.05328138,0.1293828,0.02140752
-0.05328138,0.1293828,0.02140752
-0.05220718,0.1282163,0.02083312
-0.05220718,0.1282163,0.02083312
-0.05220718,0.1282163,0.02083312
-0.05311247,0.1293717,0.02077156
-0.05311247,0.1293717,0.02077156
-0.05311247,0.1293717,0.02077156
-0.05267157,0.1312048,0.02119659
-0.05267157,0.1312048,0.02119659
-0.05267157,0.1312048,0.02119659
-0.05241514,0.1324697,0.02193827
-0.05241514,0.1324697,0.02193827
-0.05241514,0.1324697,0.02193827
-0.05241514,0.1324697,0.02193827
-0.05241514,0.1324697,0.02193827
-0.04972219,0.1322499,0.02287522
-0.04972219,0.1322499,0.02287522
-0.04972219,0.1322499,0.02287522
-0.04972219,0.1322499,0.02287522
-0.04972219,0.1322499,0.02287522
-0.04930728,0.1327833,0.02342465
-0.04930728,0.1327833,0.02342465
-0.04930728,0.1327833,0.02342465
-0.04930728,0.1327833,0.02342465
-0.04930728,0.1327833,0.02342465
-0.04903523,0.1338402,0.02551241
-0.04903523,0.1338402,0.02551241
-0.04903523,0.1338402,0.02551241
-0.04903523,0.1338402,0.02551241
-0.04903523,0.1338402,0.02551241
-0.04589975,0.1325523,0.0250805
-0.04589975,0.1325523,0.0250805
-0.04589975,0.1325523,0.0250805
