x,y,z
0,0,0
-3.4986,-50.8963,45.3985
-3.4986,-50.8963,45.3985
-3.4986,-50.8963,45.3985
-3.4986,-50.8963,45.3985
-3.4986,-50.8963,45.3985
-3.4986,-50.8963,45.3985
-3.4986,-50.8963,45.3985
-2.3324,-50.8963,40.1506
-2.3324,-50.8963,40.1506
-2.3324,-50.8963,40.1506
-2.3324,-50.8963,40.1506
-2.3324,-50.8963,40.1506
-2.3324,-50.8963,40.1506
-2.3324,-50.8963,40.1506
-2.3324,-50.8963,40.1506
-2.3324,-50.8963,40.1506
-2.3324,-50.8963,40.1506
-2.3324,-50.8963,40.1506
-2.3324,-50.8963,40.1506
-2.5823,-50.0633,44.7321
-2.5823,-50.0633,44.7321
-2.5823,-50.0633,44.7321
-2.5823,-50.0633,44.7321
-2.5823,-50.0633,44.7321
-2.5823,-50.0633,44.7321
-2.5823,-50.0633,44.7321
-2.5823,-50.0633,44.7321
-2.5823,-50.0633,44.7321
-2.5823,-50.0633,44.7321
-2.5823,-50.0633,44.7321
0.9163,-52.6456,43.0661
0.9163,-52.6456,43.0661
0.9163,-52.6456,43.0661
0.9163,-52.6456,43.0661
0.9163,-52.6456,43.0661
0.9163,-52.6456,43.0661
0.9163,-52.6456,43.0661
0.9163,-52.6456,43.0661
0.9163,-52.6456,43.0661
0.9163,-52.6456,43.0661
0.9163,-52.6456,43.0661
-1.3328,-53.9784,44.3156
-1.3328,-53.9784,44.3156
-1.3328,-53.9784,44.3156
-1.3328,-53.9784,44.3156
-1.3328,-53.9784,44.3156
-1.3328,-53.9784,44.3156
-1.3328,-53.9784,44.3156
-1.3328,-53.9784,44.3156
-1.3328,-53.9784,44.3156
-1.3328,-53.9784,44.3156
-1.3328,-53.9784,44.3156
-1.3328,-53.9784,44.3156
-1.3328,-53.9784,44.3156
-4.998,-49.2303,43.316
-4.998,-49.2303,43.316
-4.998,-49.2303,43.316
-4.998,-49.2303,43.316
-4.998,-49.2303,43.316
-4.998,-49.2303,43.316
-4.998,-49.2303,43.316
-4.998,-49.2303,43.316
-4.998,-49.2303,43.316
-4.998,-49.2303,43.316
-4.998,-49.2303,43.316
-4.998,-49.2303,43.316
-4.998,-49.2303,43.316
-0.0833,-48.9804,44.982
-0.0833,-48.9804,44.982
-0.0833,-48.9804,44.982
-0.0833,-48.9804,44.982
-0.0833,-48.9804,44.982
-0.0833,-48.9804,44.982
-0.0833,-48.9804,44.982
-0.0833,-48.9804,44.982
-0.0833,-48.9804,44.982
-0.0833,-48.9804,44.982
-0.0833,-48.9804,44.982
-0.0833,-48.9804,44.982
-0.0833,-48.9804,44.982
-0.0833,-48.9804,44.982
-1.3328,-47.8975,45.3985
-1.3328,-47.8975,45.3985
-1.3328,-47.8975,45.3985
-1.3328,-47.8975,45.3985
-1.3328,-47.8975,45.3985
-1.3328,-47.8975,45.3985
-1.3328,-47.8975,45.3985
-1.3328,-47.8975,45.3985
-1.3328,-47.8975,45.3985
-1.3328,-47.8975,45.3985
-1.3328,-47.8975,45.3985
-2.7489,-52.479,44.5655
-2.7489,-52.479,44.5655
-2.7489,-52.479,44.5655
-2.7489,-52.479,44.5655
-2.7489,-52.479,44.5655
-2.7489,-52.479,44.5655
-2.7489,-52.479,44.5655
-2.7489,-52.479,44.5655
-2.7489,-52.479,44.5655
-2.7489,-52.479,44.5655
-2.7489,-52.479,44.5655
-2.7489,-52.479,44.5655
-2.7489,-52.479,44.5655
-2.7489,-52.479,44.5655
-3.4986,-49.6468,40.817
-3.4986,-49.6468,40.817
-3.4986,-49.6468,40.817
-3.4986,-49.6468,40.817
-3.4986,-49.6468,40.817
-3.4986,-49.6468,40.817
-3.4986,-49.6468,40.817
-3.4986,-49.6468,40.817
-3.4986,-49.6468,40.817
-1.4994,-50.8963,43.4826
-1.4994,-50.8963,43.4826
-1.4994,-50.8963,43.4826
-1.4994,-50.8963,43.4826
-1.4994,-50.8963,43.4826
-1.4994,-50.8963,43.4826
-1.4994,-50.8963,43.4826
-1.4994,-50.8963,43.4826
-1.4994,-50.8963,43.4826
-1.4994,-50.8963,43.4826
-1.4994,-50.8963,43.4826
-1.4994,-50.8963,43.4826
-1.4994,-50.8963,43.4826
-3.1654,-50.4798,44.149
-3.1654,-50.4798,44.149
-3.1654,-50.4798,44.149
-3.1654,-50.4798,44.149
-3.1654,-50.4798,44.149
-3.1654,-50.4798,44.149
-3.1654,-50.4798,44.149
-3.1654,-50.4798,44.149
-3.1654,-50.4798,44.149
-3.1654,-50.4798,44.149
-3.1654,-50.4798,44.149
-3.1654,-50.4798,44.149
-2.7489,-50.2299,44.149
-2.7489,-50.2299,44.149
-2.7489,-50.2299,44.149
-2.7489,-50.2299,44.149
-2.7489,-50.2299,44.149
-2.7489,-50.2299,44.149
-2.7489,-50.2299,44.149
-2.7489,-50.2299,44.149
-2.7489,-50.2299,44.149
-2.7489,-50.2299,44.149
-2.7489,-50.2299,44.149
-2.7489,-50.2299,44.149
-2.7489,-50.2299,44.149
-2.7489,-50.2299,44.149
-0.9163,-48.8138,43.7325
-0.9163,-48.8138,43.7325
-0.9163,-48.8138,43.7325
-0.9163,-48.8138,43.7325
-0.9163,-48.8138,43.7325
-0.9163,-48.8138,43.7325
-0.9163,-48.8138,43.7325
-0.9163,-48.8138,43.7325
-0.9163,-48.8138,43.7325
-0.9163,-48.8138,43.7325
-0.9163,-48.8138,43.7325
-0.9163,-48.8138,43.7325
-0.9163,-48.8138,43.7325
-4.998,-50.2299,45.5651
-4.998,-50.2299,45.5651
-4.998,-50.2299,45.5651
