-0,0005729961;0,03360828;0,003356227
-0,0005729961;0,03360828;0,003356227
-0,0005729961;0,03360828;0,003356227
-0,0005729961;0,03360828;0,003356227
-0,0005729961;0,03360828;0,003356227
-0,0005569237;0,03363695;0,003233626
-0,0005569237;0,03363695;0,003233626
-0,0005569237;0,03363695;0,003233626
-0,0005569237;0,03363695;0,003233626
-0,0005887789;0,03364459;0,003186855
-0,0005887789;0,03364459;0,003186855
-0,0005887789;0,03364459;0,003186855
-0,0005887789;0,03364459;0,003186855
-0,0005887789;0,03364459;0,003186855
-0,0005887789;0,03364459;0,003186855
-0,0005887789;0,03364459;0,003186855
-0,0005887789;0,03364459;0,003186855
-0,0005887789;0,03364459;0,003186855
-0,0005887789;0,03364459;0,003186855
-0,0005887789;0,03364459;0,003186855
-0,0005887789;0,03364459;0,003186855
-0,0005887789;0,03364459;0,003186855
-0,0005887789;0,03364459;0,003186855
-0,0005887789;0,03364459;0,003186855
-0,0005887789;0,03364459;0,003186855
-0,0005887789;0,03364459;0,003186855
-0,0005887789;0,03364459;0,003186855
-0,0005887789;0,03364459;0,003186855
-0,0005887789;0,03364459;0,003186855
-0,0005887789;0,03364459;0,003186855
-0,0005887789;0,03364459;0,003186855
-0,0005887789;0,03364459;0,003186855
-0,0005887789;0,03364459;0,003186855
-0,0005887789;0,03364459;0,003186855
-0,0005887789;0,03364459;0,003186855
-0,0005887789;0,03364459;0,003186855
-0,0005887789;0,03364459;0,003186855
-0,0005887789;0,03364459;0,003186855
-0,0005887789;0,03364459;0,003186855
-0,0005887789;0,03364459;0,003186855
-0,0005887789;0,03364459;0,003186855
-0,0005887789;0,03364459;0,003186855
-0,0005887789;0,03364459;0,003186855
-0,0005887789;0,03364459;0,003186855
-0,0005887789;0,03364459;0,003186855
-0,0005887789;0,03364459;0,003186855
-0,0005887789;0,03364459;0,003186855
-0,0005887789;0,03364459;0,003186855
-0,0005887789;0,03364459;0,003186855
-0,0005887789;0,03364459;0,003186855
-0,0005887789;0,03364459;0,003186855
-0,0005887789;0,03364459;0,003186855
-0,0005887789;0,03364459;0,003186855
-0,0005887789;0,03364459;0,003186855
-0,0005887789;0,03364459;0,003186855
-0,0005887789;0,03364459;0,003186855
-0,0005887789;0,03364459;0,003186855
-0,0005887789;0,03364459;0,003186855
-0,0005887789;0,03364459;0,003186855
-0,0005887789;0,03364459;0,003186855
-0,0005887789;0,03364459;0,003186855
-0,0005887789;0,03364459;0,003186855
-0,0005887789;0,03364459;0,003186855
-0,0005887789;0,03364459;0,003186855
-0,0005887789;0,03364459;0,003186855
4,972274E-05;5,904586E-06;-0,0001625775
4,972274E-05;5,904586E-06;-0,0001625775
4,972274E-05;5,904586E-06;-0,0001625775
4,972274E-05;5,904586E-06;-0,0001625775
4,972274E-05;5,904586E-06;-0,0001625775
4,972274E-05;5,904586E-06;-0,0001625775
0,0004082491;7,271278E-05;-0,001050541
0,0004082491;7,271278E-05;-0,001050541
0,0004082491;7,271278E-05;-0,001050541
0,0004082491;7,271278E-05;-0,001050541
0,0004082491;7,271278E-05;-0,001050541
0,0004082491;7,271278E-05;-0,001050541
0,0004082491;7,271278E-05;-0,001050541
0,0004082491;7,271278E-05;-0,001050541
0,0004082491;7,271278E-05;-0,001050541
0,0006701521;9,450065E-05;-0,001472063
0,0006701521;9,450065E-05;-0,001472063
0,0006701521;9,450065E-05;-0,001472063
0,0006701521;9,450065E-05;-0,001472063
0,0006701521;9,450065E-05;-0,001472063
0,0007625701;0,0001061108;-0,001734079
0,0007625701;0,0001061108;-0,001734079
0,0007625701;0,0001061108;-0,001734079
0,000738688;9,247428E-05;-0,001832796
0,000738688;9,247428E-05;-0,001832796
0,000738688;9,247428E-05;-0,001832796
0,000738688;9,247428E-05;-0,001832796
0,000738688;9,247428E-05;-0,001832796
0,0007229007;7,437036E-05;-0,002007033
0,0007229007;7,437036E-05;-0,002007033
0,0007229007;7,437036E-05;-0,002007033
0,0007229007;7,437036E-05;-0,002007033
0,0007229007;7,437036E-05;-0,002007033
0,0007229007;7,437036E-05;-0,002007033
0,0007229007;7,437036E-05;-0,002007033
0,0008055184;9,557232E-05;-0,002072553
0,0008055184;9,557232E-05;-0,002072553
0,0008055184;9,557232E-05;-0,002072553
0,0008055184;9,557232E-05;-0,002072553
0,0008055184;9,557232E-05;-0,002072553
0,0008416859;7,930165E-05;-0,00213234
0,0008416859;7,930165E-05;-0,00213234
0,0008416859;7,930165E-05;-0,00213234
0,0008416859;7,930165E-05;-0,00213234
0,0008595119;8,648803E-05;-0,002120483
0,0008595119;8,648803E-05;-0,002120483
0,0008595119;8,648803E-05;-0,002120483
0,0008595119;8,648803E-05;-0,002120483
0,0008441218;0,0001014058;-0,002284292
0,0008441218;0,0001014058;-0,002284292
0,0008441218;0,0001014058;-0,002284292
0,0008441218;0,0001014058;-0,002284292
0,0008412218;0,0001061306;-0,002103304
0,0008412218;0,0001061306;-0,002103304
0,0008412218;0,0001061306;-0,002103304
0,0008939252;0,0001184293;-0,002187188
0,0008939252;0,0001184293;-0,002187188
0,0009671325;0,0001369239;-0,002423074
0,0009671325;0,0001369239;-0,002423074
0,0009671325;0,0001369239;-0,002423074
0,0009671325;0,0001369239;-0,002423074
0,0009671325;0,0001369239;-0,002423074
0,001014831;0,0001516619;-0,002189099
0,001014831;0,0001516619;-0,002189099
0,001014831;0,0001516619;-0,002189099
0,001014831;0,0001516619;-0,002189099
0,001043197;0,0001432936;-0,002141618
0,001043197;0,0001432936;-0,002141618
0,001043197;0,0001432936;-0,002141618
0,001084459;0,0001535008;-0,002323621
0,001084459;0,0001535008;-0,002323621
0,001084459;0,0001535008;-0,002323621
0,001082879;0,0001533875;-0,002138493
0,001082879;0,0001533875;-0,002138493
0,001082879;0,0001533875;-0,002138493
0,001082879;0,0001533875;-0,002138493
0,001082879;0,0001533875;-0,002138493
0,001014767;0,0001530747;-0,002095519
0,001014767;0,0001530747;-0,002095519
0,001014767;0,0001530747;-0,002095519
0,001002191;0,0001486248;-0,002463514
0,001002191;0,0001486248;-0,002463514
0,001002191;0,0001486248;-0,002463514
0,001002191;0,0001486248;-0,002463514
0,001002191;0,0001486248;-0,002463514
0,001002191;0,0001486248;-0,002463514
0,001062441;0,0001562865;-0,002089029
0,001062441;0,0001562865;-0,002089029
0,001062441;0,0001562865;-0,002089029
0,001062441;0,0001562865;-0,002089029
0,001029679;0,0001594266;-0,002248776
0,001029679;0,0001594266;-0,002248776
0,001029679;0,0001594266;-0,002248776
0,001021249;0,0001692796;-0,002131544
0,001021249;0,0001692796;-0,002131544
0,001021249;0,0001692796;-0,002131544
0,001021249;0,0001692796;-0,002131544
0,0009830932;0,0001632251;-0,0020799
0,0009830932;0,0001632251;-0,0020799
0,0009830932;0,0001632251;-0,0020799
0,0009830932;0,0001632251;-0,0020799
0,0009830932;0,0001632251;-0,0020799
0,0009830932;0,0001632251;-0,0020799
0,001019746;0,0001763935;-0,002211909
0,001019746;0,0001763935;-0,002211909
